Filename,Filepath,Flower,Fold_1,Fold_2,Fold_3,Fold_4,Fold_5,Fold_6,Fold_7,Fold_8,Fold_9,Fold_10
2523.jpg,Flavia_dataset\Crape myrtle\2523.jpg,Crape myrtle,Train,Train,Train,Test,Train,Train,Valid,Train,Train,Train
2524.jpg,Flavia_dataset\Crape myrtle\2524.jpg,Crape myrtle,Train,Valid,Train,Train,Train,Train,Test,Train,Train,Train
2525.jpg,Flavia_dataset\Crape myrtle\2525.jpg,Crape myrtle,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Test
2526.jpg,Flavia_dataset\Crape myrtle\2526.jpg,Crape myrtle,Train,Train,Train,Train,Train,Train,Valid,Train,Test,Train
2527.jpg,Flavia_dataset\Crape myrtle\2527.jpg,Crape myrtle,Train,Train,Train,Train,Train,Valid,Train,Test,Train,Train
2528.jpg,Flavia_dataset\Crape myrtle\2528.jpg,Crape myrtle,Train,Valid,Train,Train,Train,Train,Test,Train,Train,Train
2529.jpg,Flavia_dataset\Crape myrtle\2529.jpg,Crape myrtle,Train,Train,Train,Train,Test,Train,Train,Train,Valid,Train
2530.jpg,Flavia_dataset\Crape myrtle\2530.jpg,Crape myrtle,Valid,Train,Train,Test,Train,Train,Train,Train,Train,Train
2531.jpg,Flavia_dataset\Crape myrtle\2531.jpg,Crape myrtle,Train,Train,Test,Train,Train,Train,Train,Train,Train,Valid
2532.jpg,Flavia_dataset\Crape myrtle\2532.jpg,Crape myrtle,Test,Train,Train,Train,Valid,Train,Train,Train,Train,Train
2533.jpg,Flavia_dataset\Crape myrtle\2533.jpg,Crape myrtle,Train,Train,Train,Train,Train,Test,Train,Valid,Train,Train
2534.jpg,Flavia_dataset\Crape myrtle\2534.jpg,Crape myrtle,Train,Test,Valid,Train,Train,Train,Train,Train,Train,Train
2535.jpg,Flavia_dataset\Crape myrtle\2535.jpg,Crape myrtle,Train,Test,Train,Train,Train,Valid,Train,Train,Train,Train
2536.jpg,Flavia_dataset\Crape myrtle\2536.jpg,Crape myrtle,Train,Train,Test,Valid,Train,Train,Train,Train,Train,Train
2537.jpg,Flavia_dataset\Crape myrtle\2537.jpg,Crape myrtle,Train,Train,Train,Train,Train,Train,Valid,Train,Test,Train
2538.jpg,Flavia_dataset\Crape myrtle\2538.jpg,Crape myrtle,Test,Train,Train,Train,Valid,Train,Train,Train,Train,Train
2539.jpg,Flavia_dataset\Crape myrtle\2539.jpg,Crape myrtle,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Test
2540.jpg,Flavia_dataset\Crape myrtle\2540.jpg,Crape myrtle,Valid,Train,Train,Train,Test,Train,Train,Train,Train,Train
2541.jpg,Flavia_dataset\Crape myrtle\2541.jpg,Crape myrtle,Train,Train,Train,Train,Train,Train,Train,Test,Train,Valid
2542.jpg,Flavia_dataset\Crape myrtle\2542.jpg,Crape myrtle,Train,Train,Train,Train,Train,Test,Train,Valid,Train,Train
2543.jpg,Flavia_dataset\Crape myrtle\2543.jpg,Crape myrtle,Train,Valid,Train,Test,Train,Train,Train,Train,Train,Train
2544.jpg,Flavia_dataset\Crape myrtle\2544.jpg,Crape myrtle,Train,Train,Valid,Train,Train,Train,Test,Train,Train,Train
2545.jpg,Flavia_dataset\Crape myrtle\2545.jpg,Crape myrtle,Train,Train,Train,Train,Train,Train,Test,Train,Valid,Train
2546.jpg,Flavia_dataset\Crape myrtle\2546.jpg,Crape myrtle,Train,Train,Train,Test,Train,Train,Valid,Train,Train,Train
2547.jpg,Flavia_dataset\oleander\2547.jpg,oleander,Test,Train,Train,Train,Train,Train,Train,Valid,Train,Train
2548.jpg,Flavia_dataset\oleander\2548.jpg,oleander,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Test
2549.jpg,Flavia_dataset\oleander\2549.jpg,oleander,Train,Train,Train,Train,Train,Valid,Train,Train,Test,Train
2550.jpg,Flavia_dataset\oleander\2550.jpg,oleander,Train,Valid,Train,Train,Train,Test,Train,Train,Train,Train
2551.jpg,Flavia_dataset\oleander\2551.jpg,oleander,Train,Test,Train,Train,Train,Train,Train,Train,Train,Valid
2552.jpg,Flavia_dataset\oleander\2552.jpg,oleander,Valid,Train,Train,Train,Train,Train,Train,Test,Train,Train
2553.jpg,Flavia_dataset\oleander\2553.jpg,oleander,Train,Train,Train,Valid,Test,Train,Train,Train,Train,Train
2554.jpg,Flavia_dataset\oleander\2554.jpg,oleander,Train,Train,Test,Train,Valid,Train,Train,Train,Train,Train
2555.jpg,Flavia_dataset\oleander\2555.jpg,oleander,Test,Train,Train,Train,Train,Train,Train,Train,Train,Valid
2556.jpg,Flavia_dataset\oleander\2556.jpg,oleander,Train,Train,Train,Test,Train,Train,Train,Valid,Train,Train
2557.jpg,Flavia_dataset\oleander\2557.jpg,oleander,Train,Train,Train,Train,Valid,Train,Test,Train,Train,Train
2558.jpg,Flavia_dataset\oleander\2558.jpg,oleander,Valid,Train,Test,Train,Train,Train,Train,Train,Train,Train
2559.jpg,Flavia_dataset\oleander\2559.jpg,oleander,Train,Valid,Train,Train,Train,Train,Train,Test,Train,Train
2560.jpg,Flavia_dataset\oleander\2560.jpg,oleander,Train,Train,Train,Valid,Train,Train,Train,Train,Test,Train
2561.jpg,Flavia_dataset\oleander\2561.jpg,oleander,Train,Train,Train,Train,Test,Valid,Train,Train,Train,Train
2562.jpg,Flavia_dataset\oleander\2562.jpg,oleander,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Test
2563.jpg,Flavia_dataset\oleander\2563.jpg,oleander,Train,Train,Valid,Train,Train,Test,Train,Train,Train,Train
2564.jpg,Flavia_dataset\oleander\2564.jpg,oleander,Train,Test,Train,Train,Train,Train,Valid,Train,Train,Train
2565.jpg,Flavia_dataset\oleander\2565.jpg,oleander,Train,Train,Train,Train,Train,Train,Train,Valid,Test,Train
2566.jpg,Flavia_dataset\oleander\2566.jpg,oleander,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Test
2567.jpg,Flavia_dataset\oleander\2567.jpg,oleander,Train,Train,Valid,Train,Train,Train,Test,Train,Train,Train
2568.jpg,Flavia_dataset\oleander\2568.jpg,oleander,Train,Train,Train,Test,Train,Train,Train,Train,Valid,Train
2569.jpg,Flavia_dataset\oleander\2569.jpg,oleander,Train,Train,Train,Train,Test,Train,Valid,Train,Train,Train
2570.jpg,Flavia_dataset\oleander\2570.jpg,oleander,Train,Train,Test,Train,Train,Train,Train,Train,Train,Valid
2571.jpg,Flavia_dataset\oleander\2571.jpg,oleander,Train,Valid,Train,Train,Train,Test,Train,Train,Train,Train
2572.jpg,Flavia_dataset\oleander\2572.jpg,oleander,Train,Train,Train,Train,Valid,Train,Train,Test,Train,Train
2573.jpg,Flavia_dataset\oleander\2573.jpg,oleander,Valid,Test,Train,Train,Train,Train,Train,Train,Train,Train
2574.jpg,Flavia_dataset\oleander\2574.jpg,oleander,Test,Train,Train,Valid,Train,Train,Train,Train,Train,Train
2575.jpg,Flavia_dataset\oleander\2575.jpg,oleander,Train,Train,Train,Valid,Train,Test,Train,Train,Train,Train
2576.jpg,Flavia_dataset\oleander\2576.jpg,oleander,Train,Train,Train,Train,Valid,Train,Train,Train,Test,Train
2577.jpg,Flavia_dataset\oleander\2577.jpg,oleander,Train,Train,Train,Train,Train,Train,Train,Test,Train,Valid
2578.jpg,Flavia_dataset\oleander\2578.jpg,oleander,Train,Train,Train,Train,Test,Train,Valid,Train,Train,Train
2579.jpg,Flavia_dataset\oleander\2579.jpg,oleander,Test,Train,Valid,Train,Train,Train,Train,Train,Train,Train
2580.jpg,Flavia_dataset\oleander\2580.jpg,oleander,Train,Train,Train,Train,Train,Valid,Test,Train,Train,Train
2581.jpg,Flavia_dataset\oleander\2581.jpg,oleander,Train,Test,Train,Train,Train,Train,Train,Train,Valid,Train
2582.jpg,Flavia_dataset\oleander\2582.jpg,oleander,Valid,Train,Train,Test,Train,Train,Train,Train,Train,Train
2583.jpg,Flavia_dataset\oleander\2583.jpg,oleander,Train,Valid,Test,Train,Train,Train,Train,Train,Train,Train
2584.jpg,Flavia_dataset\oleander\2584.jpg,oleander,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Test
2585.jpg,Flavia_dataset\oleander\2585.jpg,oleander,Train,Train,Train,Train,Train,Train,Valid,Test,Train,Train
2586.jpg,Flavia_dataset\oleander\2586.jpg,oleander,Train,Train,Valid,Test,Train,Train,Train,Train,Train,Train
2587.jpg,Flavia_dataset\oleander\2587.jpg,oleander,Train,Train,Train,Valid,Test,Train,Train,Train,Train,Train
2588.jpg,Flavia_dataset\oleander\2588.jpg,oleander,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Test
2589.jpg,Flavia_dataset\oleander\2589.jpg,oleander,Test,Train,Train,Train,Train,Train,Train,Train,Valid,Train
2590.jpg,Flavia_dataset\oleander\2590.jpg,oleander,Train,Valid,Test,Train,Train,Train,Train,Train,Train,Train
2591.jpg,Flavia_dataset\oleander\2591.jpg,oleander,Valid,Train,Train,Train,Train,Train,Test,Train,Train,Train
2592.jpg,Flavia_dataset\oleander\2592.jpg,oleander,Train,Train,Train,Train,Train,Train,Train,Valid,Test,Train
2593.jpg,Flavia_dataset\oleander\2593.jpg,oleander,Train,Test,Train,Train,Train,Train,Train,Train,Train,Valid
2594.jpg,Flavia_dataset\oleander\2594.jpg,oleander,Train,Train,Train,Train,Valid,Test,Train,Train,Train,Train
2595.jpg,Flavia_dataset\oleander\2595.jpg,oleander,Train,Valid,Train,Train,Train,Train,Train,Test,Train,Train
2596.jpg,Flavia_dataset\oleander\2596.jpg,oleander,Train,Train,Train,Train,Valid,Train,Train,Train,Test,Train
2597.jpg,Flavia_dataset\oleander\2597.jpg,oleander,Test,Train,Valid,Train,Train,Train,Train,Train,Train,Train
2598.jpg,Flavia_dataset\oleander\2598.jpg,oleander,Train,Train,Train,Test,Train,Valid,Train,Train,Train,Train
2599.jpg,Flavia_dataset\oleander\2599.jpg,oleander,Train,Train,Train,Train,Train,Train,Test,Train,Train,Valid
2600.jpg,Flavia_dataset\oleander\2600.jpg,oleander,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Test
2601.jpg,Flavia_dataset\oleander\2601.jpg,oleander,Valid,Test,Train,Train,Train,Train,Train,Train,Train,Train
2602.jpg,Flavia_dataset\oleander\2602.jpg,oleander,Train,Train,Test,Train,Train,Train,Train,Valid,Train,Train
2603.jpg,Flavia_dataset\oleander\2603.jpg,oleander,Train,Train,Train,Valid,Test,Train,Train,Train,Train,Train
2604.jpg,Flavia_dataset\oleander\2604.jpg,oleander,Train,Train,Train,Train,Train,Test,Valid,Train,Train,Train
2605.jpg,Flavia_dataset\oleander\2605.jpg,oleander,Train,Train,Train,Train,Test,Train,Train,Valid,Train,Train
2606.jpg,Flavia_dataset\oleander\2606.jpg,oleander,Train,Train,Test,Train,Train,Valid,Train,Train,Train,Train
2607.jpg,Flavia_dataset\oleander\2607.jpg,oleander,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Test
2608.jpg,Flavia_dataset\oleander\2608.jpg,oleander,Train,Test,Train,Train,Valid,Train,Train,Train,Train,Train
2609.jpg,Flavia_dataset\oleander\2609.jpg,oleander,Valid,Train,Train,Train,Train,Train,Train,Test,Train,Train
2610.jpg,Flavia_dataset\oleander\2610.jpg,oleander,Train,Train,Valid,Train,Train,Train,Test,Train,Train,Train
2611.jpg,Flavia_dataset\oleander\2611.jpg,oleander,Train,Train,Train,Train,Train,Train,Train,Train,Test,Valid
2612.jpg,Flavia_dataset\oleander\2612.jpg,oleander,Test,Valid,Train,Train,Train,Train,Train,Train,Train,Train
2616.jpg,Flavia_dataset\yew plum pine\2616.jpg,yew plum pine,Train,Train,Train,Valid,Train,Test,Train,Train,Train,Train
2617.jpg,Flavia_dataset\yew plum pine\2617.jpg,yew plum pine,Train,Train,Train,Test,Train,Train,Valid,Train,Train,Train
2618.jpg,Flavia_dataset\yew plum pine\2618.jpg,yew plum pine,Train,Train,Train,Test,Train,Train,Train,Train,Valid,Train
2619.jpg,Flavia_dataset\yew plum pine\2619.jpg,yew plum pine,Train,Train,Train,Train,Train,Valid,Train,Train,Test,Train
2620.jpg,Flavia_dataset\yew plum pine\2620.jpg,yew plum pine,Train,Train,Train,Train,Valid,Test,Train,Train,Train,Train
2621.jpg,Flavia_dataset\yew plum pine\2621.jpg,yew plum pine,Valid,Train,Train,Train,Train,Train,Train,Test,Train,Train
2622.jpg,Flavia_dataset\yew plum pine\2622.jpg,yew plum pine,Test,Train,Train,Train,Train,Train,Train,Valid,Train,Train
2623.jpg,Flavia_dataset\yew plum pine\2623.jpg,yew plum pine,Train,Valid,Train,Train,Test,Train,Train,Train,Train,Train
2624.jpg,Flavia_dataset\yew plum pine\2624.jpg,yew plum pine,Train,Train,Test,Train,Train,Train,Train,Train,Train,Valid
2625.jpg,Flavia_dataset\yew plum pine\2625.jpg,yew plum pine,Train,Test,Valid,Train,Train,Train,Train,Train,Train,Train
2626.jpg,Flavia_dataset\yew plum pine\2626.jpg,yew plum pine,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Test
2627.jpg,Flavia_dataset\yew plum pine\2627.jpg,yew plum pine,Train,Train,Train,Valid,Train,Train,Test,Train,Train,Train
2628.jpg,Flavia_dataset\yew plum pine\2628.jpg,yew plum pine,Train,Train,Train,Test,Train,Train,Train,Train,Train,Valid
2629.jpg,Flavia_dataset\yew plum pine\2629.jpg,yew plum pine,Train,Train,Train,Train,Valid,Test,Train,Train,Train,Train
2630.jpg,Flavia_dataset\yew plum pine\2630.jpg,yew plum pine,Train,Train,Train,Train,Train,Train,Train,Valid,Test,Train
2631.jpg,Flavia_dataset\yew plum pine\2631.jpg,yew plum pine,Train,Train,Train,Train,Train,Train,Valid,Test,Train,Train
2632.jpg,Flavia_dataset\yew plum pine\2632.jpg,yew plum pine,Train,Train,Train,Valid,Test,Train,Train,Train,Train,Train
2633.jpg,Flavia_dataset\yew plum pine\2633.jpg,yew plum pine,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Test
2634.jpg,Flavia_dataset\yew plum pine\2634.jpg,yew plum pine,Test,Train,Train,Train,Train,Valid,Train,Train,Train,Train
2635.jpg,Flavia_dataset\yew plum pine\2635.jpg,yew plum pine,Train,Valid,Test,Train,Train,Train,Train,Train,Train,Train
2636.jpg,Flavia_dataset\yew plum pine\2636.jpg,yew plum pine,Valid,Test,Train,Train,Train,Train,Train,Train,Train,Train
2637.jpg,Flavia_dataset\yew plum pine\2637.jpg,yew plum pine,Train,Train,Train,Train,Train,Train,Test,Train,Valid,Train
2638.jpg,Flavia_dataset\yew plum pine\2638.jpg,yew plum pine,Train,Train,Test,Train,Train,Train,Train,Train,Train,Valid
2639.jpg,Flavia_dataset\yew plum pine\2639.jpg,yew plum pine,Train,Train,Train,Train,Valid,Train,Train,Test,Train,Train
2640.jpg,Flavia_dataset\yew plum pine\2640.jpg,yew plum pine,Train,Train,Valid,Train,Train,Train,Test,Train,Train,Train
2641.jpg,Flavia_dataset\yew plum pine\2641.jpg,yew plum pine,Train,Valid,Train,Train,Train,Train,Train,Train,Test,Train
2642.jpg,Flavia_dataset\yew plum pine\2642.jpg,yew plum pine,Valid,Train,Train,Train,Train,Test,Train,Train,Train,Train
2643.jpg,Flavia_dataset\yew plum pine\2643.jpg,yew plum pine,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Test
2644.jpg,Flavia_dataset\yew plum pine\2644.jpg,yew plum pine,Test,Train,Train,Train,Train,Train,Valid,Train,Train,Train
2645.jpg,Flavia_dataset\yew plum pine\2645.jpg,yew plum pine,Train,Train,Train,Train,Test,Valid,Train,Train,Train,Train
2646.jpg,Flavia_dataset\yew plum pine\2646.jpg,yew plum pine,Train,Train,Train,Test,Train,Train,Train,Valid,Train,Train
2647.jpg,Flavia_dataset\yew plum pine\2647.jpg,yew plum pine,Train,Test,Train,Valid,Train,Train,Train,Train,Train,Train
2648.jpg,Flavia_dataset\yew plum pine\2648.jpg,yew plum pine,Train,Train,Train,Train,Train,Valid,Train,Train,Test,Train
2649.jpg,Flavia_dataset\yew plum pine\2649.jpg,yew plum pine,Train,Train,Valid,Train,Test,Train,Train,Train,Train,Train
2650.jpg,Flavia_dataset\yew plum pine\2650.jpg,yew plum pine,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Test
2651.jpg,Flavia_dataset\yew plum pine\2651.jpg,yew plum pine,Train,Train,Train,Train,Train,Test,Train,Train,Valid,Train
2652.jpg,Flavia_dataset\yew plum pine\2652.jpg,yew plum pine,Train,Test,Train,Train,Train,Train,Train,Train,Train,Valid
2653.jpg,Flavia_dataset\yew plum pine\2653.jpg,yew plum pine,Train,Train,Train,Test,Valid,Train,Train,Train,Train,Train
2654.jpg,Flavia_dataset\yew plum pine\2654.jpg,yew plum pine,Train,Train,Test,Valid,Train,Train,Train,Train,Train,Train
2655.jpg,Flavia_dataset\yew plum pine\2655.jpg,yew plum pine,Valid,Train,Train,Train,Train,Train,Test,Train,Train,Train
2656.jpg,Flavia_dataset\yew plum pine\2656.jpg,yew plum pine,Test,Train,Train,Train,Train,Train,Train,Valid,Train,Train
2657.jpg,Flavia_dataset\yew plum pine\2657.jpg,yew plum pine,Train,Valid,Train,Train,Train,Train,Train,Test,Train,Train
2658.jpg,Flavia_dataset\yew plum pine\2658.jpg,yew plum pine,Test,Train,Valid,Train,Train,Train,Train,Train,Train,Train
2659.jpg,Flavia_dataset\yew plum pine\2659.jpg,yew plum pine,Train,Train,Train,Train,Valid,Train,Train,Train,Test,Train
2660.jpg,Flavia_dataset\yew plum pine\2660.jpg,yew plum pine,Train,Train,Train,Train,Train,Train,Test,Valid,Train,Train
2661.jpg,Flavia_dataset\yew plum pine\2661.jpg,yew plum pine,Train,Train,Train,Train,Test,Train,Train,Train,Valid,Train
2662.jpg,Flavia_dataset\yew plum pine\2662.jpg,yew plum pine,Train,Test,Train,Train,Train,Train,Train,Train,Train,Valid
2663.jpg,Flavia_dataset\yew plum pine\2663.jpg,yew plum pine,Train,Train,Train,Train,Train,Valid,Train,Test,Train,Train
2664.jpg,Flavia_dataset\yew plum pine\2664.jpg,yew plum pine,Valid,Train,Test,Train,Train,Train,Train,Train,Train,Train
2665.jpg,Flavia_dataset\yew plum pine\2665.jpg,yew plum pine,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Test
2666.jpg,Flavia_dataset\yew plum pine\2666.jpg,yew plum pine,Train,Valid,Train,Train,Train,Test,Train,Train,Train,Train
2667.jpg,Flavia_dataset\yew plum pine\2667.jpg,yew plum pine,Train,Train,Train,Test,Train,Train,Valid,Train,Train,Train
2668.jpg,Flavia_dataset\yew plum pine\2668.jpg,yew plum pine,Train,Train,Train,Train,Valid,Test,Train,Train,Train,Train
2669.jpg,Flavia_dataset\yew plum pine\2669.jpg,yew plum pine,Train,Train,Train,Train,Train,Train,Test,Valid,Train,Train
2670.jpg,Flavia_dataset\yew plum pine\2670.jpg,yew plum pine,Train,Train,Train,Train,Train,Train,Valid,Test,Train,Train
2671.jpg,Flavia_dataset\yew plum pine\2671.jpg,yew plum pine,Test,Train,Train,Train,Train,Valid,Train,Train,Train,Train
2672.jpg,Flavia_dataset\yew plum pine\2672.jpg,yew plum pine,Train,Train,Train,Valid,Test,Train,Train,Train,Train,Train
2673.jpg,Flavia_dataset\yew plum pine\2673.jpg,yew plum pine,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Test
2674.jpg,Flavia_dataset\yew plum pine\2674.jpg,yew plum pine,Train,Valid,Train,Test,Train,Train,Train,Train,Train,Train
2675.jpg,Flavia_dataset\yew plum pine\2675.jpg,yew plum pine,Train,Train,Valid,Train,Train,Train,Train,Train,Test,Train
3001.jpg,Flavia_dataset\Japanese Flowering Cherry\3001.jpg,Japanese Flowering Cherry,Train,Test,Train,Train,Train,Train,Train,Train,Train,Valid
3002.jpg,Flavia_dataset\Japanese Flowering Cherry\3002.jpg,Japanese Flowering Cherry,Valid,Train,Test,Train,Train,Train,Train,Train,Train,Train
3003.jpg,Flavia_dataset\Japanese Flowering Cherry\3003.jpg,Japanese Flowering Cherry,Test,Train,Train,Train,Train,Train,Train,Train,Valid,Train
3004.jpg,Flavia_dataset\Japanese Flowering Cherry\3004.jpg,Japanese Flowering Cherry,Train,Train,Train,Train,Valid,Train,Train,Test,Train,Train
3005.jpg,Flavia_dataset\Japanese Flowering Cherry\3005.jpg,Japanese Flowering Cherry,Train,Train,Train,Train,Test,Valid,Train,Train,Train,Train
3006.jpg,Flavia_dataset\Japanese Flowering Cherry\3006.jpg,Japanese Flowering Cherry,Train,Train,Train,Train,Train,Train,Train,Valid,Test,Train
3007.jpg,Flavia_dataset\Japanese Flowering Cherry\3007.jpg,Japanese Flowering Cherry,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Test
3008.jpg,Flavia_dataset\Japanese Flowering Cherry\3008.jpg,Japanese Flowering Cherry,Valid,Train,Train,Train,Train,Train,Test,Train,Train,Train
3009.jpg,Flavia_dataset\Japanese Flowering Cherry\3009.jpg,Japanese Flowering Cherry,Train,Train,Train,Valid,Train,Test,Train,Train,Train,Train
3010.jpg,Flavia_dataset\Japanese Flowering Cherry\3010.jpg,Japanese Flowering Cherry,Train,Valid,Test,Train,Train,Train,Train,Train,Train,Train
3011.jpg,Flavia_dataset\Japanese Flowering Cherry\3011.jpg,Japanese Flowering Cherry,Train,Test,Valid,Train,Train,Train,Train,Train,Train,Train
3012.jpg,Flavia_dataset\Japanese Flowering Cherry\3012.jpg,Japanese Flowering Cherry,Train,Train,Train,Test,Train,Train,Train,Train,Train,Valid
3013.jpg,Flavia_dataset\Japanese Flowering Cherry\3013.jpg,Japanese Flowering Cherry,Train,Train,Train,Train,Valid,Train,Train,Test,Train,Train
3014.jpg,Flavia_dataset\Japanese Flowering Cherry\3014.jpg,Japanese Flowering Cherry,Train,Test,Train,Train,Train,Valid,Train,Train,Train,Train
3015.jpg,Flavia_dataset\Japanese Flowering Cherry\3015.jpg,Japanese Flowering Cherry,Train,Train,Train,Test,Train,Train,Train,Train,Valid,Train
3016.jpg,Flavia_dataset\Japanese Flowering Cherry\3016.jpg,Japanese Flowering Cherry,Train,Train,Valid,Train,Train,Train,Test,Train,Train,Train
3017.jpg,Flavia_dataset\Japanese Flowering Cherry\3017.jpg,Japanese Flowering Cherry,Train,Train,Train,Train,Test,Train,Train,Valid,Train,Train
3018.jpg,Flavia_dataset\Japanese Flowering Cherry\3018.jpg,Japanese Flowering Cherry,Train,Train,Test,Train,Train,Train,Train,Train,Train,Valid
3019.jpg,Flavia_dataset\Japanese Flowering Cherry\3019.jpg,Japanese Flowering Cherry,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Test
3020.jpg,Flavia_dataset\Japanese Flowering Cherry\3020.jpg,Japanese Flowering Cherry,Test,Valid,Train,Train,Train,Train,Train,Train,Train,Train
3021.jpg,Flavia_dataset\Japanese Flowering Cherry\3021.jpg,Japanese Flowering Cherry,Train,Train,Train,Train,Train,Train,Valid,Train,Test,Train
3022.jpg,Flavia_dataset\Japanese Flowering Cherry\3022.jpg,Japanese Flowering Cherry,Valid,Train,Train,Train,Train,Test,Train,Train,Train,Train
3023.jpg,Flavia_dataset\Japanese Flowering Cherry\3023.jpg,Japanese Flowering Cherry,Train,Valid,Test,Train,Train,Train,Train,Train,Train,Train
3024.jpg,Flavia_dataset\Japanese Flowering Cherry\3024.jpg,Japanese Flowering Cherry,Train,Train,Train,Train,Test,Train,Valid,Train,Train,Train
3025.jpg,Flavia_dataset\Japanese Flowering Cherry\3025.jpg,Japanese Flowering Cherry,Train,Test,Valid,Train,Train,Train,Train,Train,Train,Train
3026.jpg,Flavia_dataset\Japanese Flowering Cherry\3026.jpg,Japanese Flowering Cherry,Train,Train,Train,Train,Train,Train,Test,Train,Train,Valid
3027.jpg,Flavia_dataset\Japanese Flowering Cherry\3027.jpg,Japanese Flowering Cherry,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Test
3028.jpg,Flavia_dataset\Japanese Flowering Cherry\3028.jpg,Japanese Flowering Cherry,Train,Train,Train,Train,Valid,Test,Train,Train,Train,Train
